booking_record_id,date,time,booking_id,booking_status,customer_id,vehicle_type,pickup_location,drop_location,avg_vtat,avg_ctat,cancelled_rides_by_customer,reason_for_cancelling_by_customer,cancelled_rides_by_driver,driver_cancellation_reason,incomplete_rides,incomplete_rides_reason,booking_value,ride_distance,driver_ratings,customer_rating,payment_method,booking_value_missing_unexpected,ride_distance_missing_unexpected,payment_method_missing_unexpected,customer_cancel_reason_missing,driver_cancel_reason_missing,incomplete_reason_missing,invalid_booking_status,invalid_booking_value,invalid_ride_distance,invalid_driver_rating,invalid_customer_rating,revenue_per_km,booking_value_outlier,ride_distance_outlier,avg_vtat_outlier,avg_ctat_outlier,revenue_per_km_outlier
103497,2024-12-07,12:42:10,"""CNR3947673""",Completed,"""CID9021973""",Go Sedan,Laxmi Nagar,Pragati Maidan,8.2,35.1,,,,,,,472.0,2.13,4.2,4.6,Cash,False,False,False,False,False,False,False,False,False,False,False,221.59624413145542,False,False,False,False,True
103506,2024-12-08,16:34:40,"""CNR8509754""",Completed,"""CID6257139""",Bike,Chhatarpur,South Extension,9.7,18.5,,,,,,,1460.0,37.36,4.3,4.1,Uber Wallet,False,False,False,False,False,False,False,False,False,False,False,39.07922912205567,True,False,False,False,False
103507,2024-08-09,16:38:43,"""CNR8066499""",Incomplete,"""CID8068511""",Go Sedan,Jasola,Narsinghpur,3.9,26.2,,,,,1.0,Other Issue,755.0,8.86,,,Cash,False,False,False,False,False,False,False,False,False,False,False,85.21444695259594,False,False,False,False,True
103513,2024-07-22,07:48:22,"""CNR8277253""",Completed,"""CID2677453""",Premier Sedan,Tilak Nagar,Hero Honda Chowk,7.0,18.3,,,,,,,473.0,3.82,4.1,4.8,Uber Wallet,False,False,False,False,False,False,False,False,False,False,False,123.82198952879581,False,False,False,False,True
103542,2024-12-30,10:31:11,"""CNR5545642""",Incomplete,"""CID6575186""",Bike,Ardee City,Noida Sector 62,7.8,20.5,,,,,1.0,Vehicle Breakdown,1999.0,9.22,,,Cash,False,False,False,False,False,False,False,False,False,False,False,216.8112798264642,True,False,False,False,True
103551,2024-06-25,11:37:36,"""CNR2174637""",Completed,"""CID3518854""",Bike,Peeragarhi,Mundka,7.1,30.2,,,,,,,1798.0,27.88,4.4,4.3,UPI,False,False,False,False,False,False,False,False,False,False,False,64.4906743185079,True,False,False,False,False
103557,2024-09-04,14:15:29,"""CNR3561445""",Completed,"""CID6057292""",Auto,Chirag Delhi,Udyog Vihar,3.6,23.2,,,,,,,725.0,6.7,4.0,4.8,UPI,False,False,False,False,False,False,False,False,False,False,False,108.2089552238806,False,False,False,False,True
103573,2024-12-01,10:18:51,"""CNR3930161""",Completed,"""CID4599518""",Auto,Cyber Hub,Khan Market,3.1,37.3,,,,,,,291.0,2.72,3.2,4.6,UPI,False,False,False,False,False,False,False,False,False,False,False,106.98529411764706,False,False,False,False,True
103578,2024-08-13,21:22:00,"""CNR8298914""",Completed,"""CID3627935""",Auto,Karkarduma,Jasola,10.3,17.4,,,,,,,782.0,4.77,3.8,4.6,UPI,False,False,False,False,False,False,False,False,False,False,False,163.9412997903564,False,False,False,False,True
103607,2024-11-19,20:02:19,"""CNR6654027""",Completed,"""CID9071631""",Bike,Huda City Centre,Hero Honda Chowk,7.8,38.4,,,,,,,805.0,4.04,3.5,4.3,Cash,False,False,False,False,False,False,False,False,False,False,False,199.25742574257424,False,False,False,False,True
103667,2024-01-31,16:15:49,"""CNR7971542""",Completed,"""CID6751054""",Go Mini,Peeragarhi,Patel Chowk,11.3,16.8,,,,,,,964.0,10.87,4.3,4.3,Cash,False,False,False,False,False,False,False,False,False,False,False,88.68445262189513,False,False,False,False,True
103687,2024-07-20,10:59:13,"""CNR7418203""",Completed,"""CID2714202""",Uber XL,Noida Sector 18,Madipur,3.7,19.3,,,,,,,2510.0,6.82,4.3,3.7,UPI,False,False,False,False,False,False,False,False,False,False,False,368.03519061583575,True,False,False,False,True
103689,2024-02-07,16:44:57,"""CNR1632086""",Incomplete,"""CID2152200""",Auto,Lok Kalyan Marg,Jahangirpuri,4.0,25.5,,,,,1.0,Customer Demand,412.0,4.2,,,Uber Wallet,False,False,False,False,False,False,False,False,False,False,False,98.09523809523809,False,False,False,False,True
103726,2024-12-13,15:08:32,"""CNR3853835""",Completed,"""CID1696441""",eBike,Nehru Place,Jasola,13.0,29.5,,,,,,,357.0,3.51,4.0,4.9,Uber Wallet,False,False,False,False,False,False,False,False,False,False,False,101.70940170940172,False,False,False,False,True
103732,2024-12-05,02:54:12,"""CNR9534815""",Completed,"""CID3229735""",eBike,Chirag Delhi,Kanhaiya Nagar,3.3,20.0,,,,,,,945.0,2.65,4.9,3.9,Credit Card,False,False,False,False,False,False,False,False,False,False,False,356.6037735849057,False,False,False,False,True
103738,2024-05-19,09:01:13,"""CNR9052615""",Completed,"""CID3868378""",Auto,Patel Chowk,Shastri Park,3.8,37.4,,,,,,,1690.0,33.38,4.1,4.2,UPI,False,False,False,False,False,False,False,False,False,False,False,50.629119233073695,True,False,False,False,False
103739,2024-02-14,14:24:55,"""CNR1378139""",Completed,"""CID4705251""",Go Mini,Chandni Chowk,Bahadurgarh,2.7,33.3,,,,,,,386.0,4.17,4.1,4.3,Cash,False,False,False,False,False,False,False,False,False,False,False,92.56594724220624,False,False,False,False,True
103758,2024-10-26,21:59:17,"""CNR6880285""",Completed,"""CID8212985""",Premier Sedan,Janakpuri,Paschim Vihar,11.9,35.8,,,,,,,1254.0,10.48,4.7,4.1,UPI,False,False,False,False,False,False,False,False,False,False,False,119.65648854961832,False,False,False,False,True
103783,2024-07-20,20:17:57,"""CNR1731977""",Completed,"""CID2817259""",Go Mini,Vaishali,Faridabad Sector 15,7.8,24.0,,,,,,,764.0,5.2,4.6,4.1,UPI,False,False,False,False,False,False,False,False,False,False,False,146.9230769230769,False,False,False,False,True
103788,2024-02-14,18:59:40,"""CNR9339533""",Incomplete,"""CID6279107""",Bike,Adarsh Nagar,Pragati Maidan,9.1,16.6,,,,,1.0,Other Issue,1268.0,11.32,,,UPI,False,False,False,False,False,False,False,False,False,False,False,112.01413427561837,False,False,False,False,True
103789,2024-04-09,04:03:47,"""CNR9566957""",Completed,"""CID8651321""",eBike,Sarojini Nagar,Punjabi Bagh,8.8,17.1,,,,,,,930.0,5.92,3.1,4.5,UPI,False,False,False,False,False,False,False,False,False,False,False,157.09459459459458,False,False,False,False,True
103811,2024-06-01,21:52:44,"""CNR5339074""",Completed,"""CID8965899""",eBike,Mayur Vihar,Vasant Kunj,10.1,16.1,,,,,,,1254.0,7.1,4.5,3.9,UPI,False,False,False,False,False,False,False,False,False,False,False,176.61971830985917,False,False,False,False,True
103821,2024-06-01,10:41:55,"""CNR7014538""",Completed,"""CID8157747""",Auto,Faridabad Sector 15,Vatika Chowk,12.2,24.6,,,,,,,785.0,8.05,4.4,4.3,UPI,False,False,False,False,False,False,False,False,False,False,False,97.51552795031056,False,False,False,False,True
103841,2024-02-13,23:32:45,"""CNR4979895""",Completed,"""CID1217420""",Go Mini,Satguru Ram Singh Marg,Model Town,10.8,20.2,,,,,,,765.0,4.13,3.1,4.2,UPI,False,False,False,False,False,False,False,False,False,False,False,185.23002421307507,False,False,False,False,True
103842,2024-05-07,14:39:11,"""CNR2248229""",Completed,"""CID7818025""",Uber XL,Inderlok,Sushant Lok,10.1,39.9,,,,,,,479.0,5.39,4.6,4.5,UPI,False,False,False,False,False,False,False,False,False,False,False,88.8682745825603,False,False,False,False,True
103847,2024-01-24,09:48:52,"""CNR2989172""",Completed,"""CID3383123""",Auto,Mansarovar Park,Ghaziabad,7.0,34.7,,,,,,,338.0,3.14,4.7,4.6,UPI,False,False,False,False,False,False,False,False,False,False,False,107.64331210191082,False,False,False,False,True
103865,2024-01-01,11:24:51,"""CNR1343798""",Incomplete,"""CID5716515""",Premier Sedan,Hauz Khas,Tughlakabad,6.4,29.5,,,,,1.0,Vehicle Breakdown,924.0,8.08,,,UPI,False,False,False,False,False,False,False,False,False,False,False,114.35643564356435,False,False,False,False,True
103893,2024-07-09,18:58:59,"""CNR9310101""",Completed,"""CID9018379""",eBike,Indirapuram,Connaught Place,8.1,35.5,,,,,,,288.0,2.68,4.2,4.6,Credit Card,False,False,False,False,False,False,False,False,False,False,False,107.46268656716417,False,False,False,False,True
103895,2024-08-31,13:20:42,"""CNR6081543""",Completed,"""CID8561214""",Go Mini,Karol Bagh,Aya Nagar,6.5,26.4,,,,,,,693.0,3.66,3.5,5.0,UPI,False,False,False,False,False,False,False,False,False,False,False,189.34426229508196,False,False,False,False,True
103910,2024-07-22,19:09:29,"""CNR5004326""",Completed,"""CID5601168""",Bike,Tilak Nagar,Anand Vihar ISBT,5.9,43.7,,,,,,,350.0,3.32,4.7,4.6,UPI,False,False,False,False,False,False,False,False,False,False,False,105.42168674698796,False,False,False,False,True
103911,2024-02-19,18:46:51,"""CNR9864016""",Completed,"""CID3412367""",Auto,Ghitorni,Gurgaon Railway Station,8.4,21.2,,,,,,,714.0,5.3,4.7,4.8,UPI,False,False,False,False,False,False,False,False,False,False,False,134.7169811320755,False,False,False,False,True
103917,2024-06-30,21:37:59,"""CNR4618359""",Completed,"""CID4721398""",Go Mini,Greater Noida,Rithala,9.5,23.7,,,,,,,3177.0,16.38,4.5,4.2,UPI,False,False,False,False,False,False,False,False,False,False,False,193.95604395604397,True,False,False,False,True
103927,2024-07-30,14:02:05,"""CNR7778308""",Completed,"""CID5461162""",Bike,Dilshad Garden,Madipur,10.3,38.6,,,,,,,846.0,4.79,4.4,4.9,UPI,False,False,False,False,False,False,False,False,False,False,False,176.6179540709812,False,False,False,False,True
103928,2024-03-09,09:05:25,"""CNR6823841""",Completed,"""CID5621616""",Auto,Subhash Chowk,Udyog Vihar,13.9,31.2,,,,,,,1740.0,35.37,4.2,3.7,UPI,False,False,False,False,False,False,False,False,False,False,False,49.194232400339274,True,False,False,False,False
103930,2024-11-11,08:40:54,"""CNR5863402""",Incomplete,"""CID9441429""",Premier Sedan,Rohini,Madipur,9.2,10.4,,,,,1.0,Customer Demand,988.0,5.2,,,Cash,False,False,False,False,False,False,False,False,False,False,False,190.0,False,False,False,False,True
103931,2024-12-29,19:08:30,"""CNR9572306""",Completed,"""CID4723997""",Auto,Nirman Vihar,Vidhan Sabha,5.6,18.8,,,,,,,634.0,3.58,3.5,4.2,UPI,False,False,False,False,False,False,False,False,False,False,False,177.0949720670391,False,False,False,False,True
103948,2024-11-10,22:55:44,"""CNR4541014""",Incomplete,"""CID6056919""",Go Mini,Dilshad Garden,DLF City Court,2.3,16.3,,,,,1.0,Vehicle Breakdown,1391.0,1.89,,,Cash,False,False,False,False,False,False,False,False,False,False,False,735.9788359788361,True,False,False,False,True
104007,2024-11-13,20:41:06,"""CNR9719149""",Completed,"""CID6030658""",Go Mini,Khandsa,Jhilmil,10.8,19.4,,,,,,,2140.0,15.46,3.9,3.9,UPI,False,False,False,False,False,False,False,False,False,False,False,138.42173350582146,True,False,False,False,True
104020,2024-01-07,17:20:38,"""CNR6434423""",Incomplete,"""CID3409354""",Go Mini,Sarojini Nagar,Mandi House,9.7,26.3,,,,,1.0,Other Issue,445.0,5.03,,,UPI,False,False,False,False,False,False,False,False,False,False,False,88.46918489065605,False,False,False,False,True
104028,2024-01-28,11:58:11,"""CNR4379459""",Completed,"""CID3166204""",Premier Sedan,Pragati Maidan,Noida Film City,12.8,44.2,,,,,,,1496.0,26.27,3.8,4.9,UPI,False,False,False,False,False,False,False,False,False,False,False,56.947087933003424,True,False,False,False,False
104037,2024-06-25,13:59:27,"""CNR8485202""",Completed,"""CID2597516""",Premier Sedan,Karol Bagh,Ashok Vihar,14.8,21.8,,,,,,,1433.0,32.05,4.2,4.3,UPI,False,False,False,False,False,False,False,False,False,False,False,44.71138845553823,True,False,False,False,False
104038,2024-09-07,09:20:27,"""CNR3010621""",Completed,"""CID9620501""",Go Mini,Basai Dhankot,Akshardham,13.0,33.9,,,,,,,591.0,6.68,3.8,5.0,Uber Wallet,False,False,False,False,False,False,False,False,False,False,False,88.47305389221557,False,False,False,False,True
104042,2024-10-03,15:25:44,"""CNR3948511""",Completed,"""CID7682779""",Go Sedan,Kherki Daula Toll,Lajpat Nagar,2.3,41.7,,,,,,,2478.0,41.35,4.6,4.6,UPI,False,False,False,False,False,False,False,False,False,False,False,59.92744860943168,True,False,False,False,False
104059,2024-11-16,19:39:44,"""CNR9137823""",Incomplete,"""CID3513577""",Bike,INA Market,Noida Film City,5.7,17.0,,,,,1.0,Other Issue,718.0,7.44,,,UPI,False,False,False,False,False,False,False,False,False,False,False,96.50537634408602,False,False,False,False,True
104062,2024-02-06,07:57:50,"""CNR9070707""",Completed,"""CID9730032""",Go Mini,Rohini West,Noida Film City,9.0,38.1,,,,,,,868.0,9.15,4.3,5.0,Uber Wallet,False,False,False,False,False,False,False,False,False,False,False,94.86338797814207,False,False,False,False,True
104070,2024-08-21,14:56:52,"""CNR7057148""",Completed,"""CID3419990""",Go Mini,Sarai Kale Khan,Govindpuri,3.9,44.1,,,,,,,460.0,5.09,4.5,4.9,Cash,False,False,False,False,False,False,False,False,False,False,False,90.37328094302555,False,False,False,False,True
104075,2024-08-10,21:37:56,"""CNR2118921""",Completed,"""CID2876391""",Go Mini,Chandni Chowk,Yamuna Bank,14.4,26.2,,,,,,,515.0,3.06,4.5,4.6,Debit Card,False,False,False,False,False,False,False,False,False,False,False,168.30065359477123,False,False,False,False,True
104076,2024-09-26,04:59:36,"""CNR2247151""",Completed,"""CID8691248""",Go Sedan,Vasant Kunj,Botanical Garden,7.3,42.0,,,,,,,441.0,5.16,4.3,4.6,UPI,False,False,False,False,False,False,False,False,False,False,False,85.46511627906976,False,False,False,False,True
104080,2024-07-07,20:53:19,"""CNR7929978""",Incomplete,"""CID5640498""",Go Mini,Jhilmil,Maidan Garhi,6.2,25.8,,,,,1.0,Vehicle Breakdown,1212.0,4.18,,,Credit Card,False,False,False,False,False,False,False,False,False,False,False,289.95215311004785,False,False,False,False,True
104082,2024-04-17,19:02:46,"""CNR2202562""",Completed,"""CID9617101""",Go Mini,Faridabad Sector 15,Saket A Block,13.1,37.4,,,,,,,450.0,4.52,4.2,4.7,UPI,False,False,False,False,False,False,False,False,False,False,False,99.55752212389382,False,False,False,False,True
104083,2024-04-30,11:16:40,"""CNR4359110""",Completed,"""CID6476316""",Go Mini,New Delhi Railway Station,Rajouri Garden,9.7,23.0,,,,,,,1632.0,35.72,4.2,4.9,Uber Wallet,False,False,False,False,False,False,False,False,False,False,False,45.68868980963046,True,False,False,False,False
104092,2024-03-07,18:48:11,"""CNR1094145""",Completed,"""CID1016798""",Auto,Delhi Gate,Rajiv Nagar,10.4,19.2,,,,,,,513.0,3.39,4.3,4.2,UPI,False,False,False,False,False,False,False,False,False,False,False,151.32743362831857,False,False,False,False,True
104107,2024-03-02,16:45:53,"""CNR9691594""",Completed,"""CID1616757""",Bike,Madipur,Kashmere Gate ISBT,10.5,35.6,,,,,,,1589.0,21.06,4.4,4.7,UPI,False,False,False,False,False,False,False,False,False,False,False,75.45109211775879,True,False,False,False,False
104115,2024-08-11,21:23:35,"""CNR4081925""",Completed,"""CID1491873""",Bike,Dwarka Mor,Dilshad Garden,5.0,43.3,,,,,,,710.0,6.92,3.7,4.6,UPI,False,False,False,False,False,False,False,False,False,False,False,102.60115606936417,False,False,False,False,True
104135,2024-01-23,10:07:53,"""CNR2996962""",Completed,"""CID6603564""",Bike,Sultanpur,Anand Vihar,6.2,37.2,,,,,,,441.0,3.03,4.3,4.1,Debit Card,False,False,False,False,False,False,False,False,False,False,False,145.54455445544556,False,False,False,False,True
104150,2024-11-19,09:57:16,"""CNR4595826""",Completed,"""CID7671240""",Auto,Tilak Nagar,Basai Dhankot,5.0,44.6,,,,,,,873.0,6.05,4.5,4.1,Debit Card,False,False,False,False,False,False,False,False,False,False,False,144.29752066115702,False,False,False,False,True
104154,2024-08-11,08:03:56,"""CNR8314481""",Completed,"""CID6557479""",Premier Sedan,Greater Noida,Peeragarhi,5.4,41.2,,,,,,,1622.0,7.21,4.8,4.9,Uber Wallet,False,False,False,False,False,False,False,False,False,False,False,224.96532593619972,True,False,False,False,True
104178,2024-07-07,04:20:56,"""CNR5344159""",Incomplete,"""CID1385920""",Bike,Rithala,Manesar,8.9,11.3,,,,,1.0,Other Issue,1472.0,15.51,,,UPI,False,False,False,False,False,False,False,False,False,False,False,94.90651192778853,True,False,False,False,True
104197,2024-06-28,10:34:48,"""CNR9229315""",Completed,"""CID6149182""",Auto,Bhikaji Cama Place,Udyog Vihar,6.0,37.6,,,,,,,1592.0,13.75,4.3,4.9,UPI,False,False,False,False,False,False,False,False,False,False,False,115.78181818181818,True,False,False,False,True
104198,2024-01-25,15:05:29,"""CNR1444601""",Completed,"""CID4201268""",Go Mini,Tagore Garden,Sonipat,12.9,25.7,,,,,,,1640.0,39.19,3.9,4.3,Cash,False,False,False,False,False,False,False,False,False,False,False,41.8474100535851,True,False,False,False,False
104206,2024-11-02,12:00:38,"""CNR1006477""",Incomplete,"""CID6855447""",eBike,Mandi House,Janakpuri,6.3,27.0,,,,,1.0,Customer Demand,1554.0,15.2,,,Cash,False,False,False,False,False,False,False,False,False,False,False,102.23684210526316,True,False,False,False,True
104208,2024-08-04,16:02:34,"""CNR6654727""",Completed,"""CID1004787""",Auto,Ashok Park Main,Jahangirpuri,6.8,23.6,,,,,,,536.0,6.25,4.9,4.2,Cash,False,False,False,False,False,False,False,False,False,False,False,85.76,False,False,False,False,True
104213,2024-11-04,12:42:22,"""CNR8249342""",Completed,"""CID5391969""",eBike,Gurgaon Sector 56,Tughlakabad,7.7,23.1,,,,,,,644.0,2.74,4.8,4.3,UPI,False,False,False,False,False,False,False,False,False,False,False,235.03649635036496,False,False,False,False,True
104249,2024-02-17,16:20:34,"""CNR2374415""",Completed,"""CID4447255""",Go Mini,Sikanderpur,Samaypur Badli,3.0,25.5,,,,,,,1134.0,2.08,4.6,4.9,UPI,False,False,False,False,False,False,False,False,False,False,False,545.1923076923076,False,False,False,False,True
104258,2024-11-22,07:03:02,"""CNR7671733""",Incomplete,"""CID8095359""",Go Mini,Panchsheel Park,Chirag Delhi,5.6,13.1,,,,,1.0,Customer Demand,2387.0,6.55,,,Cash,False,False,False,False,False,False,False,False,False,False,False,364.42748091603056,True,False,False,False,True
104268,2024-10-24,18:28:22,"""CNR6952768""",Completed,"""CID1319568""",Premier Sedan,Azadpur,Palam Vihar,5.8,18.9,,,,,,,857.0,8.55,3.4,4.9,Cash,False,False,False,False,False,False,False,False,False,False,False,100.23391812865496,False,False,False,False,True
104276,2024-05-21,01:59:59,"""CNR1995585""",Completed,"""CID4518675""",Go Sedan,Punjabi Bagh,Gurgaon Sector 56,12.3,34.6,,,,,,,474.0,5.1,3.9,3.8,Uber Wallet,False,False,False,False,False,False,False,False,False,False,False,92.94117647058825,False,False,False,False,True
104291,2024-05-04,04:51:41,"""CNR6094262""",Completed,"""CID3550877""",Go Sedan,Tis Hazari,AIIMS,10.9,28.0,,,,,,,1385.0,22.16,4.3,3.3,Credit Card,False,False,False,False,False,False,False,False,False,False,False,62.5,True,False,False,False,False
104296,2024-09-22,10:16:58,"""CNR8531081""",Completed,"""CID9413334""",Go Sedan,Pitampura,Dwarka Sector 21,10.7,28.1,,,,,,,1272.0,9.7,4.1,4.7,UPI,False,False,False,False,False,False,False,False,False,False,False,131.13402061855672,False,False,False,False,True
104308,2024-09-14,00:46:58,"""CNR7689206""",Completed,"""CID4937805""",Go Sedan,Subhash Nagar,AIIMS,13.7,23.2,,,,,,,617.0,4.13,4.5,4.5,Cash,False,False,False,False,False,False,False,False,False,False,False,149.39467312348668,False,False,False,False,True
104330,2024-01-30,18:15:38,"""CNR9416623""",Completed,"""CID7399369""",Go Mini,Khandsa,Palam Vihar,6.1,43.7,,,,,,,248.0,2.94,4.4,4.4,Cash,False,False,False,False,False,False,False,False,False,False,False,84.35374149659864,False,False,False,False,True
104341,2024-06-29,20:41:09,"""CNR8994050""",Completed,"""CID5218998""",Uber XL,Sonipat,Subhash Chowk,6.1,31.9,,,,,,,522.0,3.59,4.7,3.0,Cash,False,False,False,False,False,False,False,False,False,False,False,145.40389972144848,False,False,False,False,True
104344,2024-09-28,18:50:57,"""CNR7338352""",Completed,"""CID7347803""",Go Sedan,INA Market,Sultanpur,6.2,17.6,,,,,,,606.0,6.11,4.3,4.6,Debit Card,False,False,False,False,False,False,False,False,False,False,False,99.18166939443535,False,False,False,False,True
104352,2024-08-25,14:39:29,"""CNR8011889""",Incomplete,"""CID3992637""",Auto,Kirti Nagar,AIIMS,5.8,22.5,,,,,1.0,Customer Demand,511.0,3.59,,,Cash,False,False,False,False,False,False,False,False,False,False,False,142.3398328690808,False,False,False,False,True
104360,2024-04-18,15:43:35,"""CNR6199209""",Completed,"""CID4636485""",Go Mini,Dwarka Sector 21,Aya Nagar,8.7,28.2,,,,,,,440.0,4.11,4.5,5.0,Cash,False,False,False,False,False,False,False,False,False,False,False,107.0559610705596,False,False,False,False,True
104364,2024-12-10,19:05:42,"""CNR2162135""",Completed,"""CID3685047""",Go Mini,Jama Masjid,DLF Phase 3,13.7,39.6,,,,,,,746.0,5.94,4.6,4.6,UPI,False,False,False,False,False,False,False,False,False,False,False,125.58922558922558,False,False,False,False,True
104378,2024-02-08,19:56:10,"""CNR8712432""",Completed,"""CID2072734""",Bike,Panipat,Civil Lines Gurgaon,11.7,21.6,,,,,,,928.0,7.64,4.0,3.4,Credit Card,False,False,False,False,False,False,False,False,False,False,False,121.46596858638743,False,False,False,False,True
104380,2024-03-27,09:29:25,"""CNR4990591""",Incomplete,"""CID8123509""",Auto,Botanical Garden,Adarsh Nagar,9.6,10.5,,,,,1.0,Other Issue,655.0,3.73,,,Credit Card,False,False,False,False,False,False,False,False,False,False,False,175.60321715817693,False,False,False,False,True
104382,2024-08-18,17:08:07,"""CNR2632443""",Completed,"""CID2830217""",Uber XL,Keshav Puram,Noida Sector 62,10.9,33.0,,,,,,,463.0,2.23,3.1,4.9,UPI,False,False,False,False,False,False,False,False,False,False,False,207.62331838565024,False,False,False,False,True
104431,2024-10-13,02:22:51,"""CNR9466802""",Completed,"""CID6614973""",Go Mini,Hauz Khas,Uttam Nagar,7.2,31.3,,,,,,,1696.0,42.72,4.6,4.2,UPI,False,False,False,False,False,False,False,False,False,False,False,39.70037453183521,True,False,False,False,False
104456,2024-02-28,19:39:52,"""CNR6608565""",Completed,"""CID9017840""",Bike,Preet Vihar,Saidulajab,13.1,27.2,,,,,,,327.0,3.57,3.9,4.9,UPI,False,False,False,False,False,False,False,False,False,False,False,91.59663865546219,False,False,False,False,True
104459,2024-09-07,16:21:33,"""CNR1508119""",Completed,"""CID5479235""",Auto,IFFCO Chowk,Ashok Vihar,2.2,43.7,,,,,,,1408.0,10.26,4.5,4.7,Cash,False,False,False,False,False,False,False,False,False,False,False,137.2319688109162,True,False,False,False,True
104460,2024-07-12,15:26:03,"""CNR8259869""",Completed,"""CID5028804""",Go Sedan,IGNOU Road,Manesar,13.5,23.2,,,,,,,839.0,9.18,4.6,4.1,Credit Card,False,False,False,False,False,False,False,False,False,False,False,91.39433551198258,False,False,False,False,True
104496,2024-05-13,10:16:22,"""CNR4030156""",Completed,"""CID4174988""",Auto,Rohini,Bahadurgarh,4.0,17.1,,,,,,,543.0,2.5,3.3,3.6,UPI,False,False,False,False,False,False,False,False,False,False,False,217.2,False,False,False,False,True
104519,2024-02-08,15:49:20,"""CNR4595213""",Completed,"""CID4598068""",Auto,Dwarka Sector 21,Ardee City,3.5,20.9,,,,,,,630.0,2.89,4.8,4.9,UPI,False,False,False,False,False,False,False,False,False,False,False,217.99307958477507,False,False,False,False,True
104526,2024-06-03,10:02:51,"""CNR5849403""",Incomplete,"""CID1243235""",Auto,Pragati Maidan,Malviya Nagar,3.2,29.3,,,,,1.0,Other Issue,428.0,1.9,,,Debit Card,False,False,False,False,False,False,False,False,False,False,False,225.26315789473685,False,False,False,False,True
104527,2024-11-24,22:21:28,"""CNR6495736""",Completed,"""CID2966669""",Premier Sedan,Cyber Hub,Gurgaon Railway Station,8.2,16.0,,,,,,,2725.0,25.53,3.6,4.9,UPI,False,False,False,False,False,False,False,False,False,False,False,106.73717195456325,True,False,False,False,True
104533,2024-10-28,05:58:59,"""CNR9845040""",Completed,"""CID7924789""",Uber XL,Delhi Gate,Moolchand,12.6,38.4,,,,,,,626.0,3.14,4.2,4.9,Debit Card,False,False,False,False,False,False,False,False,False,False,False,199.36305732484075,False,False,False,False,True
104537,2024-03-02,17:16:06,"""CNR9919803""",Completed,"""CID9041700""",Go Sedan,Nawada,Laxmi Nagar,3.9,42.9,,,,,,,795.0,4.67,3.6,3.5,Cash,False,False,False,False,False,False,False,False,False,False,False,170.2355460385439,False,False,False,False,True
104553,2024-06-17,19:33:52,"""CNR7922090""",Completed,"""CID3877290""",eBike,Preet Vihar,Huda City Centre,8.2,23.5,,,,,,,1678.0,35.23,4.3,4.6,UPI,False,False,False,False,False,False,False,False,False,False,False,47.62986091399376,True,False,False,False,False
104557,2024-12-22,08:11:23,"""CNR9912115""",Completed,"""CID1271406""",Go Mini,Barakhamba Road,Welcome,5.7,40.6,,,,,,,1212.0,5.18,4.2,4.5,UPI,False,False,False,False,False,False,False,False,False,False,False,233.976833976834,False,False,False,False,True
104632,2024-11-09,08:00:19,"""CNR8731644""",Completed,"""CID3198694""",Go Mini,Palam Vihar,Rajouri Garden,13.2,28.9,,,,,,,1600.0,29.33,4.0,5.0,UPI,False,False,False,False,False,False,False,False,False,False,False,54.551653596999664,True,False,False,False,False
104640,2024-04-25,17:52:14,"""CNR8576300""",Completed,"""CID4116795""",Premier Sedan,Ardee City,Sultanpur,7.4,18.8,,,,,,,1466.0,25.03,4.4,4.9,UPI,False,False,False,False,False,False,False,False,False,False,False,58.56971634039153,True,False,False,False,False
104683,2024-04-27,17:55:49,"""CNR7009227""",Completed,"""CID4320722""",Auto,Chanakyapuri,RK Puram,10.1,44.2,,,,,,,1624.0,34.22,3.1,4.1,UPI,False,False,False,False,False,False,False,False,False,False,False,47.45762711864407,True,False,False,False,False
104719,2024-11-15,17:18:17,"""CNR4303601""",Incomplete,"""CID5597689""",Go Mini,MG Road,Satguru Ram Singh Marg,2.8,22.8,,,,,1.0,Vehicle Breakdown,653.0,3.83,,,Credit Card,False,False,False,False,False,False,False,False,False,False,False,170.49608355091382,False,False,False,False,True
104724,2024-05-12,22:47:58,"""CNR7892822""",Completed,"""CID2773703""",Bike,Moti Nagar,Chanakyapuri,11.2,16.4,,,,,,,1754.0,48.82,4.2,3.9,UPI,False,False,False,False,False,False,False,False,False,False,False,35.92789840229414,True,False,False,False,False
104726,2024-02-01,06:08:23,"""CNR6176819""",Completed,"""CID9752413""",Go Mini,Pitampura,Saket,3.8,15.3,,,,,,,750.0,8.61,4.6,4.5,UPI,False,False,False,False,False,False,False,False,False,False,False,87.10801393728224,False,False,False,False,True
104727,2024-10-20,20:35:10,"""CNR5852764""",Completed,"""CID2062381""",Auto,Khandsa,Uttam Nagar,11.8,26.7,,,,,,,1116.0,6.51,3.7,4.5,Uber Wallet,False,False,False,False,False,False,False,False,False,False,False,171.42857142857144,False,False,False,False,True
104735,2024-03-28,09:25:44,"""CNR4980707""",Completed,"""CID7729468""",Auto,Vidhan Sabha,IGNOU Road,2.1,33.0,,,,,,,896.0,8.79,4.1,4.5,Cash,False,False,False,False,False,False,False,False,False,False,False,101.93401592719,False,False,False,False,True
